signal,top_n,trend_filter,vol_screen,regime,weight,dates,sel,ctrl,edge,win,worst,p
mom126_s21,10,,low_half,spy_up,invvol,93,2.8701281097842974,3.634754009647757,-0.764625899863459,49.46236559139785,-13.78123388892711,
mom126_s21,50,above50,low_third,,equal,86,2.646173654308475,3.4122860051712287,-0.7661123508627534,44.18604651162791,-12.601411049249478,
mom126_s21,10,,low_half,spy_up,equal,93,2.8675808019141407,3.634754009647757,-0.7671732077336157,48.38709677419355,-13.614559314388714,
mom126_s21,10,above200,low_third,,equal,105,3.4529366538734783,4.236315033867098,-0.783378379993619,48.57142857142857,-12.239038758858204,
mom189,30,,low_third,,invvol,105,3.410848138370006,4.197725115970058,-0.7868769776000526,47.61904761904761,-15.696361813409549,
blend,50,above50,low_third,,equal,86,2.623649226445101,3.4122860051712287,-0.7886367787261279,47.674418604651166,-12.684193995686977,
mom189,50,above50,low_third,,equal,86,2.6211611874932133,3.4122860051712287,-0.7911248176780147,45.348837209302324,-13.170699821256104,
mom126_s21,10,above200,low_third,,invvol,105,3.442458988900584,4.236315033867098,-0.7938560449665132,48.57142857142857,-12.551816106633817,
mom126_s21,50,above50,low_third,,invvol,86,2.614618898821499,3.4122860051712287,-0.7976671063497291,45.348837209302324,-12.789654271872713,
mom252_s21,10,,low_third,,equal,105,3.433625381345913,4.236315033867098,-0.8026896525211834,52.38095238095239,-17.691397012615678,
mom189,20,above50,low_third,,equal,101,3.138331409069464,3.9441864062755037,-0.805854997206039,46.53465346534654,-15.084344015966552,
mom126_s21,50,above50,low_third,spy_up,equal,80,2.214896418421319,3.022273074854025,-0.8073766564327057,43.75,-12.601411049249478,
mom189,10,above50,low_half,spy_up,equal,93,2.827234564375587,3.634754009647757,-0.8075194452721699,47.31182795698925,-14.677328383737814,
mom189,50,above50,low_half,,equal,96,2.9114299997665722,3.7226928989454344,-0.811262899178862,48.95833333333333,-12.356991806071143,
mom126_s21,10,,low_half,,equal,105,3.423095359725757,4.236315033867098,-0.8132196741413401,46.666666666666664,-13.614559314388714,
mom63,50,above200,low_half,,equal,104,3.2369998266203828,4.052861726758901,-0.8158619001385172,42.30769230769231,-11.813227737180092,
mom189,10,above50,low_half,,equal,104,3.4601125669962047,4.277744678887503,-0.8176321118912977,46.15384615384615,-14.677328383737814,
blend,50,above50,low_third,,invvol,86,2.593992732806504,3.4122860051712287,-0.8182932723647247,47.674418604651166,-12.943061630000754,
mom252,50,above50,low_third,,equal,86,2.593967074097765,3.4122860051712287,-0.8183189310734638,46.51162790697674,-13.236398591985681,
mom63,50,above50,low_third,,equal,86,2.593247665368929,3.4122860051712287,-0.8190383398022997,46.51162790697674,-13.040098365874492,
mom189,50,above50,low_half,,invvol,96,2.90135455441755,3.7226928989454344,-0.8213383445278841,46.875,-12.626697301164905,
mom126,50,above50,low_third,,equal,86,2.5878125812553585,3.4122860051712287,-0.8244734239158696,44.18604651162791,-12.55819531227999,
mom189,10,above50,low_half,spy_up,invvol,93,2.810202866417002,3.634754009647757,-0.8245511432307544,47.31182795698925,-15.227919495572328,
mom126_s21,50,,low_third,spy_up,equal,93,2.816450282661498,3.64115909852316,-0.8247088158616628,41.935483870967744,-12.91130211966956,
mom126_s21,10,above50,low_third,spy_up,invvol,93,2.808645160420248,3.634754009647757,-0.8261088492275085,48.38709677419355,-12.640868049688248,
mom189,50,above50,low_third,spy_up,equal,80,2.1937775594264193,3.022273074854025,-0.8284955154276057,46.25,-13.170699821256104,
mom126,10,,low_half,spy_up,equal,93,2.8059960285707386,3.634754009647757,-0.8287579810770184,52.68817204301075,-13.201034013950135,
mom126,10,above200,low_half,spy_up,equal,93,2.8059960285707386,3.634754009647757,-0.8287579810770184,52.68817204301075,-13.201034013950135,
mom252_s21,50,above50,low_third,,equal,86,2.5830368255764844,3.4122860051712287,-0.8292491795947435,44.18604651162791,-13.226525592659758,
mom189,50,above50,low_half,spy_up,equal,89,2.565009504568139,3.395348259835896,-0.8303387552677569,48.31460674157304,-12.356991806071143,
mom252,50,above50,low_third,spy_up,equal,80,2.190730808427389,3.022273074854025,-0.8315422664266363,47.5,-13.236398591985681,
mom126_s21,50,above200,low_half,,equal,104,3.22097866945841,4.052861726758901,-0.8318830573004905,43.269230769230774,-10.959308942716675,
mom126_s21,10,,low_third,,equal,105,3.4034384926301344,4.236315033867098,-0.8328765412369633,47.61904761904761,-12.239038758858204,
mom126_s21,50,,low_half,spy_up,equal,93,2.8076694273984506,3.64115909852316,-0.8334896711247095,45.16129032258064,-10.959308942716675,
mom126_s21,50,above200,low_half,spy_up,equal,93,2.8075534939712288,3.64115909852316,-0.8336056045519313,43.01075268817204,-10.959308942716675,
mom189,10,above50,low_half,,invvol,104,3.4432585614496087,4.277744678887503,-0.8344861174378939,46.15384615384615,-15.227919495572328,
mom126_s21,10,,low_third,,invvol,105,3.401049098541927,4.236315033867098,-0.8352659353251699,47.61904761904761,-12.551816106633817,
mom63,30,above200,low_third,,equal,104,3.1815274842379235,4.017214125839923,-0.8356866416020001,45.19230769230769,-15.545162457844153,
mom126_s21,50,,low_third,,equal,105,3.398527109082721,4.234273954656367,-0.8357468455736462,42.857142857142854,-12.91130211966956,
mom126,50,above200,low_half,,equal,104,3.2167914928803194,4.052861726758901,-0.8360702338785808,42.30769230769231,-9.466858983162671,
blend,50,above50,low_third,spy_up,equal,80,2.186185307101001,3.022273074854025,-0.836087767753024,47.5,-12.684193995686977,
mom189,50,above50,low_third,,invvol,86,2.5752330605849494,3.4122860051712287,-0.8370529445862784,46.51162790697674,-13.301258031129601,
mom126_s21,50,above50,low_third,spy_up,invvol,80,2.1842539079177534,3.022273074854025,-0.8380191669362717,45.0,-12.789654271872713,
mom126_s21,10,above50,low_third,spy_up,equal,93,2.795151202370556,3.634754009647757,-0.8396028072772008,49.46236559139785,-12.24286779581995,
mom63,30,above200,low_half,,equal,104,3.1772797819916114,4.017214125839923,-0.8399343438483124,42.30769230769231,-10.133607839202204,
mom126_s21,10,above50,low_third,,invvol,104,3.4370039217927375,4.277744678887503,-0.8407407570947647,47.11538461538461,-12.640868049688248,
mom126,10,above200,low_half,,equal,105,3.394357880749921,4.236315033867098,-0.8419571531171766,51.42857142857142,-13.201034013950135,
mom126,10,,low_half,,equal,105,3.394357880749921,4.236315033867098,-0.8419571531171766,51.42857142857142,-13.201034013950135,
mom126_s21,50,,low_half,spy_up,invvol,93,2.7982562809360485,3.64115909852316,-0.8429028175871116,46.236559139784944,-10.987741425857937,
mom126_s21,50,,low_third,spy_up,invvol,93,2.7960974763639292,3.64115909852316,-0.8450616221592304,41.935483870967744,-13.559956266345663,
mom126_s21,10,,low_half,,invvol,105,3.390993730490049,4.236315033867098,-0.845321303377048,47.61904761904761,-13.78123388892711,
mom126_s21,10,above50,low_third,,equal,104,3.4320719919633738,4.277744678887503,-0.8456726869241284,48.07692307692308,-12.24286779581995,
mom252_s21,50,above50,low_third,spy_up,equal,80,2.1758794461737128,3.022273074854025,-0.8463936286803123,45.0,-13.226525592659758,
mom126_s21,50,above200,low_half,,invvol,104,3.205498952927177,4.052861726758901,-0.8473627738317231,46.15384615384615,-10.987741425857937,
mom189,50,above50,low_half,spy_up,invvol,89,2.5464121929330834,3.395348259835896,-0.8489360669028125,46.06741573033708,-12.626697301164905,
mom126,50,above200,low_half,,invvol,104,3.2036371674473076,4.052861726758901,-0.8492245593115929,42.30769230769231,-9.665377486630733,
mom252_s21,10,,low_third,,invvol,105,3.3853127392300335,4.236315033867098,-0.8510022946370637,53.333333333333336,-17.626002610273826,
mom126_s21,50,above200,low_half,spy_up,invvol,93,2.7891627325821795,3.64115909852316,-0.8519963659409802,46.236559139784944,-10.987741425857937,
mom63,50,above200,low_half,spy_up,equal,93,2.7882515140072366,3.64115909852316,-0.8529075845159233,41.935483870967744,-11.813227737180092,
mom252,50,above50,low_third,,invvol,86,2.559327592693219,3.4122860051712287,-0.8529584124780087,47.674418604651166,-13.355130417519964,
mom126,10,above200,low_half,spy_up,invvol,93,2.7809278687223706,3.634754009647757,-0.8538261409253863,51.61290322580645,-12.51641128656799,
mom126,10,,low_half,spy_up,invvol,93,2.7809278687223706,3.634754009647757,-0.8538261409253863,51.61290322580645,-12.51641128656799,
mom126,50,above50,low_third,,invvol,86,2.557238688907781,3.4122860051712287,-0.8550473162634471,44.18604651162791,-12.805622765318569,
mom126_s21,50,,low_half,,equal,105,3.378506037656405,4.234273954656367,-0.8557679169999622,44.761904761904766,-10.959308942716675,
mom63,50,above200,low_half,,invvol,104,3.1944698575167045,4.052861726758901,-0.8583918692421961,44.230769230769226,-12.65576021680773,
mom63,50,above50,low_third,,invvol,86,2.5526744636295193,3.4122860051712287,-0.8596115415417099,44.18604651162791,-13.34345371831108,
mom126_s21,50,,low_third,,invvol,105,3.374446056607628,4.234273954656367,-0.859827898048739,41.904761904761905,-13.559956266345663,
mom63,50,,low_half,spy_up,equal,93,2.7807761526284915,3.64115909852316,-0.8603829458946685,41.935483870967744,-11.045258016460302,
mom189,50,,low_third,spy_up,equal,93,2.7796792070715797,3.64115909852316,-0.8614798914515807,47.31182795698925,-14.368894544107144,
mom189,20,above50,low_third,,invvol,101,3.0824712444710847,3.9441864062755037,-0.8617151618044183,44.554455445544555,-15.305327761199273,
mom126_s21,50,above50,low_half,,equal,96,2.8607733012693943,3.7226928989454344,-0.8619195976760406,40.625,-9.134897436205701,
mom63,50,,low_half,,equal,105,3.372353470380901,4.234273954656367,-0.8619204842754666,42.857142857142854,-11.045258016460302,
mom252_s21,50,above50,low_third,,invvol,86,2.5503295913509643,3.4122860051712287,-0.8619564138202649,44.18604651162791,-13.359396635334111,
mom189,50,above200,low_third,spy_up,equal,93,2.776901396630757,3.64115909852316,-0.8642577018924035,48.38709677419355,-14.742978237136771,
mom126_s21,50,above50,low_half,,invvol,96,2.858020740330458,3.7226928989454344,-0.8646721586149773,40.625,-9.629237829768797,
mom63,50,above50,low_third,spy_up,equal,80,2.1574901733919507,3.022273074854025,-0.8647829014620741,46.25,-13.040098365874492,
blend,50,above50,low_third,spy_up,invvol,80,2.156927336210479,3.022273074854025,-0.865345738643546,47.5,-12.943061630000754,
mom189,30,above50,low_third,,equal,97,2.7974694966627425,3.662872024428989,-0.8654025277662464,45.36082474226804,-15.911586269690526,
mom189,50,,low_third,,equal,105,3.3686333514068174,4.234273954656367,-0.8656406032495502,46.666666666666664,-14.368894544107144,
mom126_s21,50,,low_half,,invvol,105,3.3674781774146743,4.234273954656367,-0.8667957772416931,45.714285714285715,-10.987741425857937,
mom126,10,,low_half,,invvol,105,3.368223202670617,4.236315033867098,-0.8680918311964797,50.476190476190474,-12.51641128656799,
mom126,10,above200,low_half,,invvol,105,3.368223202670617,4.236315033867098,-0.8680918311964797,50.476190476190474,-12.51641128656799,
mom252,50,above50,low_third,spy_up,invvol,80,2.151683222752992,3.022273074854025,-0.8705898521010332,48.75,-13.355130417519964,
mom63,20,,low_half,spy_up,equal,93,2.7531715030312998,3.625500421375437,-0.8723289183441381,48.38709677419355,-12.010573105353592,
mom63,30,,low_third,spy_up,equal,93,2.7314777799388876,3.6045080590398437,-0.8730302791009559,43.01075268817204,-15.545162457844153,
mom63,30,above200,low_half,,invvol,104,3.1441503620038462,4.017214125839923,-0.8730637638360775,41.34615384615385,-10.736487438713226,
mom126,50,above50,low_third,spy_up,equal,80,2.1486541884203634,3.022273074854025,-0.8736188864336617,43.75,-12.55819531227999,
mom189,50,above50,low_third,spy_up,invvol,80,2.1480399712475515,3.022273074854025,-0.8742331036064737,47.5,-13.301258031129601,
mom63,30,above200,low_third,spy_up,equal,93,2.728945676610919,3.6045080590398437,-0.8755623824289248,44.086021505376344,-15.545162457844153,
blend,50,above200,low_half,,equal,104,3.1767166430268383,4.052861726758901,-0.8761450837320623,46.15384615384615,-10.081622163952195,
mom63,20,above200,low_half,spy_up,equal,93,2.7468314738287614,3.625500421375437,-0.8786689475466755,48.38709677419355,-12.010573105353592,
mom126,30,above200,low_third,,equal,104,3.1378545440242407,4.017214125839923,-0.8793595818156839,47.11538461538461,-11.673584041167151,
mom126,50,,low_half,,equal,105,3.35357850636707,4.234273954656367,-0.8806954482892968,41.904761904761905,-9.466858983162671,
mom63,30,above200,low_third,,invvol,104,3.1352319240639943,4.017214125839923,-0.8819822017759302,46.15384615384615,-16.400797549447294,
mom252_s21,50,above50,low_third,spy_up,invvol,80,2.1399391036707676,3.022273074854025,-0.8823339711832573,45.0,-13.359396635334111,
mom126,50,above200,low_half,spy_up,equal,93,2.757343141781656,3.64115909852316,-0.8838159567415049,40.86021505376344,-9.466858983162671,
mom252_s21,50,,low_third,spy_up,equal,93,2.7572772521804643,3.64115909852316,-0.8838818463426964,46.236559139784944,-14.070171764309766,
blend,50,above200,low_half,spy_up,equal,93,2.756766026801238,3.64115909852316,-0.8843930717219228,46.236559139784944,-10.081622163952195,
blend,50,,low_half,spy_up,equal,93,2.756766026801238,3.64115909852316,-0.8843930717219228,46.236559139784944,-10.081622163952195,
mom126,50,,low_half,spy_up,equal,93,2.7563871281652603,3.64115909852316,-0.8847719703579002,40.86021505376344,-9.466858983162671,
mom252_s21,10,above50,low_third,spy_up,equal,93,2.74666086485714,3.634754009647757,-0.8880931447906162,47.31182795698925,-15.326569124165301,
mom126,30,above200,low_third,,invvol,104,3.127566348556831,4.017214125839923,-0.8896477772830934,47.11538461538461,-11.820406835724045,
mom63,20,,low_half,,equal,105,3.332912994334186,4.224185323906812,-0.891272329572626,46.666666666666664,-12.010573105353592,
blend,30,above200,low_third,,equal,104,3.124573560297402,4.017214125839923,-0.8926405655425219,50.0,-13.028452362119229,
mom63,20,above200,low_half,,equal,105,3.3307466144875537,4.224185323906812,-0.8934387094192583,46.666666666666664,-12.010573105353592,
mom126,50,,low_half,,invvol,105,3.3403645372029516,4.234273954656367,-0.8939094174534159,41.904761904761905,-9.665377486630733,
mom126,30,above50,low_half,spy_up,equal,92,2.6355003702610516,3.5301172350739876,-0.8946168648129355,45.65217391304348,-10.59612115403286,
mom189,50,above200,low_third,,equal,101,3.1651143845286436,4.060148853790468,-0.8950344692618257,46.53465346534654,-14.742978237136771,
mom63,30,,low_third,,equal,105,3.3026432515164115,4.197725115970058,-0.8950818644536479,42.857142857142854,-15.545162457844153,
mom63,30,,low_half,,equal,105,3.3010709083566945,4.197725115970058,-0.8966542076133646,41.904761904761905,-10.133607839202204,
mom63,20,above200,low_third,,equal,104,3.1414712404124128,4.03825793150059,-0.8967866910881774,47.11538461538461,-14.78977853688015,
mom63,50,above200,low_half,spy_up,invvol,93,2.7435229044514022,3.64115909852316,-0.8976361940717575,44.086021505376344,-12.65576021680773,
mom126,20,above200,low_third,,equal,104,3.1405541945044018,4.03825793150059,-0.897703736996189,48.07692307692308,-14.698870868278902,
mom252_s21,30,,low_half,spy_up,equal,93,2.7064290301433718,3.6045080590398437,-0.898079028896473,44.086021505376344,-12.87048882917553,
mom63,20,,low_half,spy_up,invvol,93,2.72633263769904,3.625500421375437,-0.8991677836763979,48.38709677419355,-12.62899604317324,
mom252_s21,50,above200,low_third,spy_up,equal,93,2.741628346399184,3.64115909852316,-0.8995307521239766,46.236559139784944,-13.886512910537746,
mom63,30,,low_half,spy_up,equal,93,2.7045969426548035,3.6045080590398437,-0.8999111163850412,41.935483870967744,-10.133607839202204,
mom189,20,above50,low_third,spy_up,equal,91,2.5617007595677204,3.46227229754449,-0.9005715379767696,46.15384615384615,-15.084344015966552,
mom189,30,above50,low_third,,invvol,97,2.7619571751086354,3.662872024428989,-0.9009148493203534,45.36082474226804,-16.572335558223152,
mom126_s21,50,above50,low_half,spy_up,equal,89,2.4943462858566625,3.395348259835896,-0.9010019739792334,40.44943820224719,-9.134897436205701,
mom126,50,above200,low_half,spy_up,invvol,93,2.7400592275244393,3.64115909852316,-0.9010998709987216,40.86021505376344,-9.665377486630733,
mom126_s21,30,,low_third,spy_up,invvol,93,2.702861877802875,3.6045080590398437,-0.9016461812369685,50.53763440860215,-12.717413369215697,
mom126,50,,low_half,spy_up,invvol,93,2.7390594383628124,3.64115909852316,-0.9020996601603489,40.86021505376344,-9.665377486630733,
mom126_s21,50,above200,low_third,spy_up,equal,93,2.738777313042343,3.64115909852316,-0.9023817854808177,40.86021505376344,-12.917810408345964,
mom189,50,,low_third,spy_up,invvol,93,2.7378875831975784,3.64115909852316,-0.9032715153255811,47.31182795698925,-14.922470695590967,
mom126,50,above50,low_third,spy_up,invvol,80,2.1187598586310905,3.022273074854025,-0.9035132162229342,43.75,-12.805622765318569,
mom63,30,above200,low_half,spy_up,equal,93,2.700350394687067,3.6045080590398437,-0.904157664352777,41.935483870967744,-10.133607839202204,
mom252_s21,50,above200,low_half,spy_up,equal,93,2.7369274275084265,3.64115909852316,-0.904231671014733,43.01075268817204,-10.619060055619512,
mom252_s21,10,above200,low_third,,equal,105,3.331962953420643,4.236315033867098,-0.904352080446454,51.42857142857142,-17.691397012615678,
mom63,50,,low_half,spy_up,invvol,93,2.7366413378810597,3.64115909852316,-0.9045177606421002,41.935483870967744,-11.979717695337586,
mom63,50,above50,low_third,spy_up,invvol,80,2.11753401915874,3.022273074854025,-0.9047390556952849,43.75,-13.34345371831108,
mom63,20,above200,low_half,spy_up,invvol,93,2.72032221952925,3.625500421375437,-0.9051782018461881,48.38709677419355,-12.62899604317324,
mom126_s21,50,above50,low_half,spy_up,invvol,89,2.4895312528306346,3.395348259835896,-0.9058170070052617,40.44943820224719,-9.629237829768797,
mom189,50,above200,low_third,spy_up,invvol,93,2.734710992225013,3.64115909852316,-0.9064481062981472,47.31182795698925,-15.325532760817984,
mom63,50,,low_half,,invvol,105,3.3273223303199484,4.234273954656367,-0.9069516243364187,42.857142857142854,-11.979717695337586,
mom126_s21,30,,low_third,,equal,105,3.2903272804224066,4.197725115970058,-0.907397835547652,51.42857142857142,-12.830499232703204,
mom126_s21,30,,low_third,spy_up,equal,93,2.697022652906223,3.6045080590398437,-0.907485406133621,51.61290322580645,-12.830499232703204,
blend,50,above200,low_half,,invvol,104,3.1449786572613254,4.052861726758901,-0.907883069497575,47.11538461538461,-10.82712563104367,
mom189,50,,low_third,,invvol,105,3.325905701582322,4.234273954656367,-0.9083682530740458,47.61904761904761,-14.922470695590967,
mom252_s21,50,,low_third,spy_up,invvol,93,2.7321698197455495,3.64115909852316,-0.9089892787776102,46.236559139784944,-14.533796000666754,
mom252_s21,10,above50,low_third,spy_up,invvol,93,2.7227834626225165,3.634754009647757,-0.9119705470252396,44.086021505376344,-15.406097592959725,
blend,20,above200,low_third,,equal,104,3.125349017572436,4.03825793150059,-0.9129089139281544,48.07692307692308,-13.71287092903057,
blend,50,,low_half,,equal,105,3.3209069286186144,4.234273954656367,-0.9133670260377535,45.714285714285715,-10.081622163952195,
mom252_s21,50,,low_half,spy_up,equal,93,2.727174167548979,3.64115909852316,-0.9139849309741809,44.086021505376344,-11.418325522495865,
mom126_s21,30,,low_third,,invvol,105,3.2836694262918806,4.197725115970058,-0.9140556896781779,49.523809523809526,-12.717413369215697,
mom63,20,,low_half,,invvol,105,3.309470111682389,4.224185323906812,-0.9147152122244241,46.666666666666664,-12.62899604317324,
mom252_s21,30,,low_half,spy_up,invvol,93,2.689244746588735,3.6045080590398437,-0.9152633124511091,45.16129032258064,-13.337140427942742,
mom63,50,above50,low_half,,equal,96,2.8068417263599517,3.7226928989454344,-0.9158511725854834,41.66666666666667,-9.727535646080163,
mom63,20,above200,low_half,,invvol,105,3.3072492334531156,4.224185323906812,-0.916936090453697,46.666666666666664,-12.62899604317324,
mom126,20,above200,low_third,,invvol,104,3.121143318679801,4.03825793150059,-0.9171146128207899,50.0,-15.014459324834267,
mom126,30,,low_third,spy_up,equal,93,2.6858782337113625,3.6045080590398437,-0.9186298253284814,46.236559139784944,-11.673584041167151,
mom126,30,above200,low_third,spy_up,equal,93,2.6858782337113625,3.6045080590398437,-0.9186298253284814,46.236559139784944,-11.673584041167151,
mom63,30,above200,low_third,spy_up,invvol,93,2.6856715627244867,3.6045080590398437,-0.9188364963153574,45.16129032258064,-16.400797549447294,
mom63,30,,low_third,spy_up,invvol,93,2.6853693088499493,3.6045080590398437,-0.9191387501898947,46.236559139784944,-16.400797549447294,
blend,50,above200,low_half,spy_up,invvol,93,2.7211284149140904,3.64115909852316,-0.9200306836090691,47.31182795698925,-10.82712563104367,
blend,50,,low_half,spy_up,invvol,93,2.7211284149140904,3.64115909852316,-0.9200306836090691,47.31182795698925,-10.82712563104367,
mom126_s21,50,above200,low_third,spy_up,invvol,93,2.7204500146245882,3.64115909852316,-0.9207090838985715,40.86021505376344,-13.583590621884667,
mom126,30,above50,low_half,spy_up,invvol,92,2.6076437017945255,3.5301172350739876,-0.9224735332794611,45.65217391304348,-11.246348229462571,
mom126,50,above50,low_half,,equal,96,2.800047602383207,3.7226928989454344,-0.9226452965622276,39.58333333333333,-9.58778255563539,
mom63,20,above200,low_third,,invvol,104,3.1155926698002894,4.03825793150059,-0.9226652617003013,47.11538461538461,-15.677593164459813,
mom252,50,,low_half,spy_up,equal,93,2.71766161347979,3.64115909852316,-0.9234974850433705,45.16129032258064,-11.304707477626513,
mom126_s21,30,above200,low_third,,equal,104,3.0916766178986523,4.017214125839923,-0.9255375079412715,50.96153846153846,-12.830499232703204,
mom252,50,above200,low_half,spy_up,equal,93,2.7155307067686927,3.64115909852316,-0.925628391754468,46.236559139784944,-11.304707477626513,
mom252,50,above200,low_half,,equal,104,3.126735729518356,4.052861726758901,-0.9261259972405446,46.15384615384615,-11.304707477626513,
blend,30,above200,low_third,spy_up,equal,93,2.6782169383546663,3.6045080590398437,-0.9262911206851777,49.46236559139785,-13.028452362119229,
blend,30,,low_third,spy_up,equal,93,2.6782169383546663,3.6045080590398437,-0.9262911206851777,49.46236559139785,-13.028452362119229,
mom126,30,,low_third,spy_up,invvol,93,2.677617652095092,3.6045080590398437,-0.9268904069447517,46.236559139784944,-11.820406835724045,
mom126,30,above200,low_third,spy_up,invvol,93,2.677617652095092,3.6045080590398437,-0.9268904069447517,46.236559139784944,-11.820406835724045,
blend,50,above50,low_half,,equal,96,2.7953654350247628,3.7226928989454344,-0.927327463920672,45.83333333333333,-10.035409364787515,
mom126,50,above50,low_half,,invvol,96,2.7952547690076046,3.7226928989454344,-0.9274381299378298,39.58333333333333,-9.740801960413311,
mom126_s21,30,above200,low_third,spy_up,invvol,93,2.6768605775536423,3.6045080590398437,-0.9276474814862018,50.53763440860215,-12.717413369215697,
mom63,30,,low_half,spy_up,invvol,93,2.6752975706379227,3.6045080590398437,-0.9292104884019211,40.86021505376344,-10.736487438713226,
mom126_s21,50,above200,low_third,,equal,101,3.1308968442312937,4.060148853790468,-0.9292520095591764,39.603960396039604,-12.917810408345964,
mom252_s21,50,above200,low_third,spy_up,invvol,93,2.711808443323229,3.64115909852316,-0.9293506551999312,46.236559139784944,-14.516114224908899,
mom63,10,above200,low_half,spy_up,invvol,93,2.7045380884429617,3.634754009647757,-0.9302159212047945,43.01075268817204,-10.104111964341042,
mom126_s21,30,above200,low_third,spy_up,equal,93,2.673360824510762,3.6045080590398437,-0.9311472345290818,51.61290322580645,-12.830499232703204,
mom126_s21,30,above200,low_third,,invvol,104,3.085422154501891,4.017214125839923,-0.9317919713380332,50.0,-12.717413369215697,
mom252_s21,50,above200,low_half,,equal,104,3.121050843375027,4.052861726758901,-0.931810883383873,43.269230769230774,-10.619060055619512,
mom189,30,above50,low_third,spy_up,equal,89,2.3556524103726226,3.2879241138561563,-0.9322717034835346,44.9438202247191,-15.911586269690526,
mom252,50,,low_third,spy_up,equal,93,2.7086039502841066,3.64115909852316,-0.9325551482390532,47.31182795698925,-14.403247275854794,
mom63,30,,low_half,,invvol,105,3.2651494794992137,4.197725115970058,-0.9325756364708454,40.95238095238095,-10.736487438713226,
mom63,30,above200,low_half,spy_up,invvol,93,2.671844115152245,3.6045080590398437,-0.9326639438875985,40.86021505376344,-10.736487438713226,
mom63,50,above50,low_half,spy_up,equal,89,2.4620833932083728,3.395348259835896,-0.9332648666275238,42.69662921348314,-9.727535646080163,
mom63,10,above200,low_third,spy_up,equal,93,2.701042855901675,3.634754009647757,-0.9337111537460819,46.236559139784944,-15.221984876125733,
mom63,10,,low_third,spy_up,equal,93,2.701042855901675,3.634754009647757,-0.9337111537460819,46.236559139784944,-15.221984876125733,
mom63,10,above200,low_half,spy_up,equal,93,2.700770102807683,3.634754009647757,-0.933983906840074,43.01075268817204,-10.3958247333045,
mom63,10,,low_half,spy_up,invvol,93,2.700384089697271,3.634754009647757,-0.934369919950485,43.01075268817204,-10.104111964341042,
mom189,50,above200,low_third,,invvol,101,3.1246592787334215,4.060148853790468,-0.9354895750570478,46.53465346534654,-15.325532760817984,
mom126,30,above200,low_half,,equal,104,3.0800324285390883,4.017214125839923,-0.9371816973008358,44.230769230769226,-11.224046325476724,
mom252_s21,30,above200,low_half,spy_up,equal,93,2.6671482943530664,3.6045080590398437,-0.9373597646867772,41.935483870967744,-12.87048882917553,
mom252_s21,50,above200,low_half,spy_up,invvol,93,2.7032813821427224,3.64115909852316,-0.9378777163804379,45.16129032258064,-11.549411599116215,
mom126,30,above50,low_half,,equal,101,3.055873271787099,3.9938470053076554,-0.9379737335205562,45.54455445544555,-10.59612115403286,
mom126,30,,low_third,,equal,105,3.259009909015375,4.197725115970058,-0.938715206954684,46.666666666666664,-11.673584041167151,
mom63,10,,low_half,spy_up,equal,93,2.6955936404077856,3.634754009647757,-0.9391603692399714,43.01075268817204,-10.3958247333045,
mom63,50,above50,low_half,,invvol,96,2.782112875256043,3.7226928989454344,-0.940580023689392,44.79166666666667,-9.898299584996256,
blend,20,above200,low_third,spy_up,equal,93,2.683831078250921,3.625500421375437,-0.9416693431245164,48.38709677419355,-13.71287092903057,
blend,20,,low_third,spy_up,equal,93,2.683831078250921,3.625500421375437,-0.9416693431245164,48.38709677419355,-13.71287092903057,
blend,30,above200,low_third,,invvol,104,3.075080667119689,4.017214125839923,-0.9421334587202351,50.96153846153846,-13.228077524033912,
blend,20,above200,low_third,,invvol,104,3.095343831140095,4.03825793150059,-0.9429141003604952,46.15384615384615,-13.754818160457315,
blend,50,above50,low_half,spy_up,equal,89,2.452317520619111,3.395348259835896,-0.9430307392167853,46.06741573033708,-10.035409364787515,
mom63,30,,low_third,,invvol,105,3.2542715564013016,4.197725115970058,-0.943453559568758,45.714285714285715,-16.400797549447294,
blend,50,above50,low_half,,invvol,96,2.778094294772616,3.7226928989454344,-0.944598604172819,45.83333333333333,-10.563105052315947,
mom252,50,above200,low_third,spy_up,equal,93,2.6959570214311905,3.64115909852316,-0.9452020770919695,48.38709677419355,-14.366693107620174,
mom63,20,above50,low_half,spy_up,equal,92,2.603077806609746,3.5503143019512997,-0.947236495341553,45.65217391304348,-12.010573105353592,
mom63,10,,low_third,spy_up,invvol,93,2.6870895187131825,3.634754009647757,-0.9476644909345738,47.31182795698925,-15.47516430412849,
mom63,10,above200,low_third,spy_up,invvol,93,2.6870895187131825,3.634754009647757,-0.9476644909345738,47.31182795698925,-15.47516430412849,
blend,50,,low_half,,invvol,105,3.286192855485449,4.234273954656367,-0.948081099170919,46.666666666666664,-10.82712563104367,
mom252,50,above200,low_half,,invvol,104,3.104385043387679,4.052861726758901,-0.9484766833712216,49.03846153846153,-11.785978669998215,
mom252_s21,50,,low_half,spy_up,invvol,93,2.692556051268313,3.64115909852316,-0.9486030472548469,45.16129032258064,-12.099552392875921,
mom126,20,,low_half,,equal,105,3.2755338001453906,4.224185323906812,-0.9486515237614225,46.666666666666664,-13.942660178633856,
mom63,10,above200,low_half,,invvol,105,3.2871363483994385,4.236315033867098,-0.949178685467659,43.80952380952381,-10.639054262167798,
